feature,grid_value,species,mean_count
Technique_second,5.0314,Blue Crab (Recruit),408.838894
Technique_second,5.0314,Common Snook (Adult),656.106512
Technique_second,5.0314,Common Snook (Sub-adult),12.317752
Technique_second,5.0314,Spotted Seatrout (Adult),145.64082
Technique_second,5.0314,Spotted Seatrout (Recruit),475.764334
Technique_second,5.0314,Gray Snapper (Recruit),50.280096
Technique_second,5.0314,Gray Snapper (Sub-adult),103.626407
Technique_second,5.0314,Gag Grouper (Sub-adult),20.554508
Technique_second,5.0314,Red Drum (Recruit),39.332632
Technique_second,5.0314,Red Drum (Sub-adult),332.613026
Technique_second,5.3669,Sheepshead (Adult),309.339852
Technique_second,5.3669,Sheepshead (Recruit),27.052342
Technique_second,5.3669,Blue Crab (Recruit),405.519524
Technique_second,5.3669,Common Snook (Adult),655.266172
Technique_second,5.3669,Common Snook (Sub-adult),12.343855
Technique_second,5.3669,Spotted Seatrout (Adult),146.807087
Technique_second,5.3669,Spotted Seatrout (Recruit),476.105419
Technique_second,5.3669,Gray Snapper (Recruit),50.167252
Technique_second,5.3669,Gray Snapper (Sub-adult),104.066838
Technique_second,5.3669,Gag Grouper (Sub-adult),20.385189
Technique_second,5.3669,Red Drum (Recruit),39.343157
Technique_second,5.3669,Red Drum (Sub-adult),332.357929
Technique_second,5.7023,Sheepshead (Adult),309.208469
Technique_second,5.7023,Sheepshead (Recruit),26.921529
Technique_second,5.7023,Blue Crab (Recruit),402.167267
Technique_second,5.7023,Common Snook (Adult),654.484312
Technique_second,5.7023,Common Snook (Sub-adult),12.383683
Technique_second,5.7023,Spotted Seatrout (Adult),147.945194
Technique_second,5.7023,Spotted Seatrout (Recruit),476.321827
Technique_second,5.7023,Gray Snapper (Recruit),50.045742
Technique_second,5.7023,Gray Snapper (Sub-adult),104.509617
Technique_second,5.7023,Gag Grouper (Sub-adult),20.21183
Technique_second,5.7023,Red Drum (Recruit),39.351806
Technique_second,5.7023,Red Drum (Sub-adult),332.040539
Technique_second,6.0377,Sheepshead (Adult),309.064886
Technique_second,6.0377,Sheepshead (Recruit),26.775573
Technique_second,6.0377,Blue Crab (Recruit),398.816113
Technique_second,6.0377,Common Snook (Adult),653.670269
Technique_second,6.0377,Common Snook (Sub-adult),12.419777
Technique_second,6.0377,Spotted Seatrout (Adult),149.097282
Technique_second,6.0377,Spotted Seatrout (Recruit),476.594112
Technique_second,6.0377,Gray Snapper (Recruit),49.913827
Technique_second,6.0377,Gray Snapper (Sub-adult),104.958986
Technique_second,6.0377,Gag Grouper (Sub-adult),20.036529
Technique_second,6.0377,Red Drum (Recruit),39.368096
Technique_second,6.0377,Red Drum (Sub-adult),331.730633
Technique_second,6.3732,Sheepshead (Adult),308.968225
Technique_second,6.3732,Sheepshead (Recruit),26.618985
Technique_second,6.3732,Blue Crab (Recruit),395.522614
Technique_second,6.3732,Common Snook (Adult),652.894281
Technique_second,6.3732,Common Snook (Sub-adult),12.452628
Technique_second,6.3732,Spotted Seatrout (Adult),150.242346
Technique_second,6.3732,Spotted Seatrout (Recruit),476.806614
Technique_second,6.3732,Gray Snapper (Recruit),49.777
Technique_second,6.3732,Gray Snapper (Sub-adult),105.386993
Technique_second,6.3732,Gag Grouper (Sub-adult),19.853319
Technique_second,6.3732,Red Drum (Recruit),39.353902
Technique_second,6.3732,Red Drum (Sub-adult),331.376114
